id;registration_month;region;operating_system
id_27100;6.0;EMEA;Windows
id_27183;6.0;EMEA;Windows
id_27231;6.0;ROW;Windows
id_27269;6.0;America;Windows
id_2728;6.0;EMEA;Windows
id_27330;6.0;ROW;Windows
id_27369;6.0;ROW;Windows
id_27387;6.0;ROW;Windows
id_27416;6.0;ROW;Windows
id_27438;6.0;ROW;Windows
id_27492;6.0;ROW;Windows
id_2753;6.0;America;Unknown
id_27597;6.0;America;Unknown
id_276;6.0;EMEA;Windows
id_2763;6.0;ROW;Windows
id_27645;6.0;ROW;Windows
id_27646;6.0;ROW;Windows
id_2767;6.0;EMEA;Mac
id_27675;6.0;ROW;Unknown
id_27703;6.0;ROW;Windows
id_27727;6.0;EMEA;Mac
id_27746;6.0;ROW;Windows
id_27795;6.0;America;Windows
id_27799;6.0;ROW;Windows
id_27820;6.0;EMEA;Windows
id_27828;6.0;America;Windows
id_27855;6.0;ROW;Windows
id_27883;6.0;EMEA;Mac
id_27885;6.0;America;Unknown
id_27890;6.0;ROW;Windows
id_27939;6.0;EMEA;Windows
id_27958;6.0;ROW;Unknown
id_27987;6.0;ROW;Windows
id_28001;6.0;ROW;Windows
id_28005;6.0;ROW;Windows
id_28010;6.0;ROW;Unknown
id_28021;6.0;ROW;Unknown
id_28027;6.0;EMEA;Unknown
id_2805;6.0;EMEA;Windows
id_28101;6.0;ROW;Unknown
id_28197;6.0;ROW;Windows
id_28201;6.0;ROW;Windows
id_28204;6.0;ROW;Windows
id_28285;6.0;ROW;Unknown
id_28286;6.0;ROW;Windows
id_28309;6.0;EMEA;Windows
id_28317;6.0;America;Windows
id_28318;6.0;America;Windows
id_28330;6.0;EMEA;Windows
id_28372;6.0;America;Windows
id_28400;6.0;America;Windows
id_2841;6.0;America;Unknown
id_28439;6.0;America;Windows
id_28446;6.0;America;Mac
id_28480;6.0;ROW;Unknown
id_28514;6.0;EMEA;Unknown
id_2853;6.0;ROW;Windows
id_28541;6.0;EMEA;Windows
id_28557;6.0;EMEA;Mac
id_28581;6.0;America;Windows
id_28618;6.0;EMEA;Windows
id_28646;6.0;EMEA;Windows
id_28649;6.0;EMEA;Windows
id_28690;6.0;America;Mac
id_28702;6.0;EMEA;Windows
id_28742;6.0;EMEA;Windows
id_2877;6.0;ROW;Unknown
id_28776;6.0;EMEA;Windows
id_2890;6.0;ROW;Windows
id_28927;6.0;ROW;Windows
id_28938;6.0;ROW;Windows
id_28945;6.0;EMEA;Windows
id_290;6.0;ROW;Mac
id_29004;6.0;ROW;Windows
id_29017;6.0;ROW;Windows
id_29045;6.0;ROW;Windows
id_29079;6.0;America;Windows
id_29089;6.0;ROW;Windows
id_29097;6.0;ROW;Windows
id_29119;6.0;EMEA;Unknown
id_29150;6.0;ROW;Windows
id_29186;6.0;ROW;Windows
id_29193;6.0;ROW;Unknown
id_29195;6.0;ROW;Unknown
id_29237;6.0;America;Mac
id_29254;6.0;ROW;Windows
id_2926;6.0;EMEA;Windows
id_29268;6.0;ROW;Windows
id_29294;6.0;ROW;Windows
id_29301;6.0;ROW;Windows
id_29316;6.0;EMEA;Linux
id_29399;6.0;ROW;Windows
id_29401;6.0;ROW;Windows
id_29404;6.0;America;Windows
id_29431;6.0;ROW;Windows
id_29520;6.0;EMEA;Mac
id_2953;6.0;EMEA;Windows
id_29530;6.0;EMEA;Windows
id_29596;6.0;EMEA;Windows
id_29600;6.0;ROW;Windows
id_29630;6.0;EMEA;Windows
id_29643;6.0;ROW;Windows
id_29647;6.0;ROW;Windows
id_29670;6.0;ROW;Windows
id_29681;6.0;America;Windows
id_29698;6.0;America;Windows
id_297;6.0;ROW;Windows
id_29720;6.0;ROW;Windows
id_29734;6.0;EMEA;Mac
id_29744;6.0;ROW;Windows
id_29753;6.0;EMEA;Mac
id_29757;6.0;EMEA;Mac
id_29764;6.0;ROW;Windows
id_29803;6.0;America;Windows
id_29807;6.0;ROW;Windows
id_2990;6.0;America;Windows
id_29902;6.0;ROW;Windows
id_29926;6.0;ROW;Windows
id_29928;6.0;America;Windows
id_29970;6.0;America;Unknown
id_29981;6.0;America;Mac
id_29989;6.0;America;Windows
id_29991;6.0;ROW;Windows
id_29996;6.0;America;Mac
id_3007;6.0;ROW;Windows
id_30101;6.0;ROW;Windows
id_30122;6.0;ROW;Linux
id_30155;6.0;EMEA;Mac
id_30209;6.0;America;Mac
id_30235;6.0;America;Mac
id_30237;6.0;ROW;Unknown
id_30252;6.0;EMEA;Unknown
id_30262;6.0;America;Windows
id_30294;6.0;EMEA;Windows
id_30296;6.0;ROW;Windows
id_3031;6.0;America;Unknown
id_30332;6.0;ROW;Windows
id_30336;6.0;ROW;Windows
id_30361;6.0;ROW;Windows
id_30406;6.0;America;Windows
id_30431;6.0;EMEA;Unknown
id_30471;6.0;ROW;Windows
id_30478;6.0;ROW;Windows
id_30488;6.0;ROW;Windows
id_30500;6.0;ROW;Unknown
id_30528;6.0;ROW;Unknown
id_3053;6.0;ROW;Windows
id_30535;6.0;ROW;Windows
id_30537;6.0;ROW;Windows
id_30585;6.0;ROW;Windows
id_306;6.0;America;Windows
id_30616;6.0;America;Mac
id_30639;6.0;ROW;Windows
id_30653;6.0;EMEA;Unknown
id_30691;6.0;EMEA;Windows
id_30742;6.0;ROW;Mac
id_30747;6.0;EMEA;Windows
id_30757;6.0;America;Windows
id_30758;6.0;ROW;Mac
id_30777;6.0;EMEA;Windows
id_30783;6.0;America;Windows
id_30805;6.0;ROW;Windows
id_30806;6.0;ROW;Windows
id_3093;6.0;ROW;Windows
id_30934;6.0;ROW;Unknown
id_30937;6.0;America;Mac
id_30958;6.0;ROW;Windows
id_30961;6.0;ROW;Windows
id_30994;6.0;EMEA;Windows
id_30999;6.0;ROW;Windows
id_31032;6.0;America;Unknown
id_31037;6.0;ROW;Windows
id_31055;6.0;ROW;Unknown
id_31058;6.0;ROW;Windows
id_3106;6.0;America;Unknown
id_31062;6.0;ROW;Windows
id_31106;6.0;ROW;Windows
id_31143;6.0;EMEA;Windows
id_31157;6.0;EMEA;Windows
id_31167;6.0;ROW;Linux
id_3117;6.0;ROW;Windows
id_31205;6.0;ROW;Windows
id_31220;6.0;ROW;Windows
id_31230;6.0;ROW;Unknown
id_31231;6.0;ROW;Mac
id_31241;6.0;ROW;Windows
id_31260;6.0;EMEA;Windows
id_31274;6.0;ROW;Windows
id_31299;6.0;America;Windows
id_31306;6.0;ROW;Windows
id_31317;6.0;ROW;Windows
id_31363;6.0;ROW;Windows
id_31398;6.0;ROW;Windows
id_31399;6.0;ROW;Linux
id_31403;6.0;ROW;Windows
id_31406;6.0;ROW;Windows
id_31565;6.0;ROW;Windows
id_31592;6.0;ROW;Windows
id_316;6.0;EMEA;Windows
id_31651;6.0;ROW;Windows
id_31675;6.0;ROW;Mac
id_31685;6.0;EMEA;Mac
id_31686;6.0;ROW;Windows
id_31693;6.0;ROW;Windows
id_31775;6.0;ROW;Unknown
id_31785;6.0;ROW;Mac
id_31795;6.0;ROW;Windows
id_31819;6.0;America;Mac
id_31823;6.0;America;Windows
id_3190;6.0;EMEA;Windows
id_31904;6.0;ROW;Unknown
id_3200;6.0;ROW;Windows
id_32022;6.0;ROW;Windows
id_32067;6.0;ROW;Mac
id_32074;6.0;ROW;Windows
id_32079;6.0;EMEA;Mac
id_32139;6.0;ROW;Windows
id_3216;6.0;ROW;Windows
id_32204;6.0;America;Windows
id_32239;6.0;ROW;Windows
id_32247;6.0;ROW;Windows
id_32306;6.0;EMEA;Windows
id_32335;6.0;America;Unknown
id_3234;6.0;ROW;Windows
id_32386;6.0;ROW;Unknown
id_32423;6.0;EMEA;Mac
id_32435;6.0;EMEA;Windows
id_32534;6.0;America;Linux
id_32637;6.0;EMEA;Unknown
id_32645;6.0;EMEA;Unknown
id_32689;6.0;ROW;Windows
id_32714;6.0;EMEA;Windows
id_32723;6.0;America;Windows
id_32733;6.0;America;Windows
id_32759;6.0;ROW;Windows
id_32848;6.0;ROW;Unknown
id_32867;6.0;EMEA;Windows
id_32885;6.0;EMEA;Windows
id_32948;6.0;ROW;Windows
id_32957;6.0;EMEA;Windows
id_32958;6.0;EMEA;Windows
id_33032;6.0;ROW;Windows
id_33035;6.0;EMEA;Windows
id_3311;6.0;ROW;Windows
id_33113;6.0;ROW;Mac
id_33120;6.0;EMEA;Windows
id_33123;6.0;EMEA;Unknown
id_33127;6.0;EMEA;Mac
id_33138;6.0;EMEA;Windows
id_33154;6.0;EMEA;Windows
id_33174;6.0;ROW;Unknown
id_33177;6.0;ROW;Windows
id_33185;6.0;ROW;Windows
id_33187;6.0;ROW;Windows
id_332;6.0;ROW;Linux
id_33224;6.0;ROW;Windows
id_33230;6.0;EMEA;Mac
id_33244;6.0;EMEA;Windows
id_33265;6.0;America;Windows
id_33288;6.0;EMEA;Mac
id_33296;6.0;EMEA;Windows
id_33303;6.0;ROW;Windows
id_3333;6.0;ROW;Mac
id_33336;6.0;EMEA;Windows
id_33347;6.0;ROW;Mac
id_33360;6.0;ROW;Windows
id_33363;6.0;ROW;Windows
id_33393;6.0;ROW;Windows
id_33409;6.0;ROW;Windows
id_33412;6.0;ROW;Windows
id_33419;6.0;ROW;Windows
id_33431;6.0;ROW;Windows
id_33468;6.0;ROW;Mac
id_33471;6.0;America;Windows
id_33502;6.0;ROW;Unknown
id_33506;6.0;ROW;Windows
id_33507;6.0;ROW;Mac
id_33516;6.0;ROW;Windows
id_33530;6.0;ROW;Windows
id_33599;6.0;ROW;Windows
id_33637;6.0;ROW;Windows
id_33640;6.0;ROW;Mac
id_33643;6.0;EMEA;Windows
id_33646;6.0;ROW;Unknown
id_33655;6.0;ROW;Windows
id_33672;6.0;EMEA;Windows
id_33689;6.0;ROW;Windows
id_33719;6.0;America;Unknown
id_33736;6.0;ROW;Windows
id_3376;6.0;ROW;Windows
id_33768;6.0;ROW;Unknown
id_33848;6.0;ROW;Windows
id_33868;6.0;ROW;Windows
id_33888;6.0;ROW;Windows
id_33898;6.0;ROW;Unknown
id_339;6.0;EMEA;Mac
id_33920;6.0;America;Linux
id_33966;6.0;EMEA;Windows
id_33983;6.0;America;Windows
id_34049;6.0;EMEA;Windows
id_34074;6.0;EMEA;Mac
id_34077;6.0;America;Unknown
id_34087;6.0;EMEA;Unknown
id_34088;6.0;EMEA;Windows
id_34095;6.0;ROW;Windows
id_34107;6.0;EMEA;Unknown
id_34134;6.0;EMEA;Mac
id_34149;6.0;EMEA;Unknown
id_34151;6.0;ROW;Windows
id_34170;6.0;EMEA;Windows
id_34179;6.0;ROW;Mac
id_342;6.0;EMEA;Mac
id_34239;6.0;EMEA;Windows
id_34306;6.0;America;Mac
id_34310;6.0;EMEA;Windows
id_34353;6.0;EMEA;Windows
id_34424;6.0;America;Windows
id_34465;6.0;America;Unknown
id_34477;6.0;ROW;Unknown
id_34495;6.0;ROW;Windows
id_34506;6.0;EMEA;Mac
id_34508;6.0;ROW;Mac
id_34524;6.0;ROW;Windows
id_34552;6.0;ROW;Windows
id_34556;6.0;ROW;Unknown
id_34579;6.0;ROW;Windows
id_34631;6.0;EMEA;Windows
id_34647;6.0;America;Windows
id_34648;6.0;ROW;Windows
id_34686;6.0;ROW;Windows
id_34687;6.0;America;Windows
id_34742;6.0;America;Mac
id_34752;6.0;ROW;Windows
id_34824;6.0;ROW;Windows
id_34830;6.0;America;Unknown
id_34846;6.0;EMEA;Mac
id_3488;6.0;America;Mac
id_34988;6.0;ROW;Windows
id_35075;6.0;America;Mac
id_35077;6.0;ROW;Mac
id_35090;6.0;ROW;Windows
id_35095;6.0;America;Mac
id_35149;6.0;America;Windows
id_35192;6.0;ROW;Windows
id_35201;6.0;America;Unknown
id_3522;6.0;EMEA;Windows
id_3525;6.0;EMEA;Windows
id_35301;6.0;ROW;Windows
id_35310;6.0;America;Mac
id_35313;6.0;ROW;Windows
id_35315;6.0;EMEA;Linux
id_35317;6.0;America;Unknown
id_3533;6.0;EMEA;Mac
id_35331;6.0;EMEA;Mac
id_35333;6.0;ROW;Windows
id_35415;6.0;ROW;Windows
id_35442;6.0;ROW;Mac
id_35475;6.0;ROW;Mac
id_35483;6.0;ROW;Mac
id_35499;6.0;EMEA;Windows
id_35503;6.0;ROW;Windows
id_35519;6.0;ROW;Mac
id_35572;6.0;EMEA;Unknown
id_35587;6.0;ROW;Mac
id_3571;6.0;EMEA;Windows
id_35722;6.0;ROW;Windows
id_35729;6.0;ROW;Windows
id_3575;6.0;EMEA;Windows
id_35787;6.0;America;Mac
id_35788;6.0;America;Windows
id_35795;6.0;America;Windows
id_35796;6.0;America;Windows
id_35817;6.0;EMEA;Windows
id_35876;6.0;EMEA;Windows
id_35888;6.0;EMEA;Windows
id_35901;6.0;ROW;Windows
id_35946;6.0;ROW;Windows
id_35966;6.0;America;Windows
id_36005;6.0;ROW;Windows
id_36031;6.0;ROW;Unknown
id_3607;6.0;EMEA;Windows
id_36075;6.0;ROW;Windows
id_36078;6.0;America;Unknown
id_36146;6.0;EMEA;Mac
id_36153;6.0;ROW;Unknown
id_36186;6.0;EMEA;Windows
id_36199;6.0;America;Windows
id_36218;6.0;ROW;Windows
id_36222;6.0;ROW;Windows
id_36223;6.0;ROW;Windows
id_36249;6.0;EMEA;Windows
id_3626;6.0;EMEA;Mac
id_36261;6.0;America;Windows
id_36285;6.0;America;Linux
id_36414;6.0;America;Windows
id_36415;6.0;America;Mac
id_36460;6.0;ROW;Windows
id_36518;6.0;ROW;Windows
id_36535;6.0;America;Windows
id_36562;6.0;America;Unknown
id_36570;6.0;America;Mac
id_3664;6.0;EMEA;Mac
id_36674;6.0;ROW;Windows
id_36729;6.0;ROW;Windows
id_36737;6.0;ROW;Windows
id_36746;6.0;ROW;Windows
id_36750;6.0;ROW;Windows
id_36805;6.0;EMEA;Mac
id_36812;6.0;ROW;Windows
id_36817;6.0;ROW;Mac
id_36818;6.0;ROW;Unknown
id_36833;6.0;ROW;Linux
id_36860;6.0;ROW;Mac
id_36870;6.0;ROW;Windows
id_36888;6.0;EMEA;Windows
id_36901;6.0;ROW;Windows
id_36911;6.0;ROW;Linux
id_36921;6.0;ROW;Linux
id_36923;6.0;ROW;Windows
id_36933;6.0;ROW;Mac
id_36943;6.0;ROW;Windows
id_36966;6.0;ROW;Mac
id_36967;6.0;EMEA;Linux
id_36986;6.0;ROW;Windows
id_37012;6.0;ROW;Windows
id_37015;6.0;ROW;Windows
id_37019;6.0;ROW;Linux
id_37020;6.0;EMEA;Windows
id_37032;6.0;EMEA;Windows
id_3704;6.0;ROW;Windows
id_37046;6.0;ROW;Windows
id_37072;6.0;America;Windows
id_37073;6.0;America;Windows
id_37107;6.0;ROW;Windows
id_37118;6.0;ROW;Windows
id_37123;6.0;EMEA;Windows
id_37125;6.0;ROW;Windows
id_37188;6.0;ROW;Unknown
id_37195;6.0;ROW;Windows
id_37254;6.0;ROW;Windows
id_37265;6.0;ROW;Unknown
id_37282;6.0;America;Windows
id_37292;6.0;ROW;Windows
id_37298;6.0;ROW;Mac
id_37302;6.0;ROW;Unknown
id_37387;6.0;ROW;Mac
id_37395;6.0;ROW;Windows
id_37477;6.0;ROW;Windows
id_37482;6.0;ROW;Windows
id_37491;6.0;ROW;Windows
id_37495;6.0;ROW;Windows
id_37521;6.0;EMEA;Mac
id_37526;6.0;EMEA;Windows
id_37559;6.0;ROW;Unknown
id_37595;6.0;ROW;Windows
id_37600;6.0;ROW;Windows
id_37606;6.0;ROW;Windows
id_37620;6.0;ROW;Mac
id_37621;6.0;ROW;Mac
id_37730;6.0;EMEA;Unknown
id_37753;6.0;America;Mac
id_37760;6.0;ROW;Windows
id_3781;6.0;ROW;Windows
id_37843;6.0;ROW;Windows
id_37849;6.0;ROW;Unknown
id_379;6.0;EMEA;Windows
id_37963;6.0;ROW;Windows
id_37985;6.0;EMEA;Windows
id_38020;6.0;ROW;Windows
id_38033;6.0;ROW;Unknown
id_38053;6.0;America;Windows
id_38086;6.0;America;Windows
id_38091;6.0;ROW;Windows
id_38144;6.0;ROW;Windows
id_38189;6.0;EMEA;Windows
id_3821;6.0;ROW;Unknown
id_38236;6.0;America;Windows
id_38247;6.0;ROW;Unknown
id_38268;6.0;ROW;Windows
id_38270;6.0;ROW;Windows
id_38298;6.0;ROW;Unknown
id_38301;6.0;ROW;Windows
id_38307;6.0;America;Windows
id_38348;6.0;EMEA;Mac
id_38370;6.0;ROW;Windows
id_38385;6.0;EMEA;Mac
id_38406;6.0;EMEA;Mac
id_3841;6.0;ROW;Windows
id_38430;6.0;ROW;Windows
id_38453;6.0;ROW;Windows
id_38464;6.0;ROW;Unknown
id_38471;6.0;ROW;Windows
id_38476;6.0;ROW;Mac
id_38566;6.0;ROW;Linux
id_38587;6.0;America;Mac
id_386;6.0;EMEA;Unknown
id_38630;6.0;America;Windows
id_38638;6.0;EMEA;Windows
id_38642;6.0;America;Windows
id_38662;6.0;ROW;Unknown
id_38676;6.0;EMEA;Mac
id_38723;6.0;ROW;Unknown
id_38742;6.0;ROW;Windows
id_38761;6.0;ROW;Windows
id_38768;6.0;America;Mac
id_38814;6.0;ROW;Windows
id_3883;6.0;ROW;Windows
id_38843;6.0;America;Mac
id_38854;6.0;EMEA;Windows
id_38855;6.0;America;Mac
id_38856;6.0;America;Mac
id_38875;6.0;ROW;Windows
id_3891;6.0;ROW;Windows
id_38938;6.0;America;Mac
id_38947;6.0;ROW;Windows
id_39010;6.0;ROW;Windows
id_39043;6.0;ROW;Mac
id_391;6.0;ROW;Unknown
id_39109;6.0;ROW;Windows
id_39134;6.0;America;Windows
id_39142;6.0;ROW;Windows
id_39201;6.0;ROW;Windows
id_39235;6.0;America;Windows
id_39238;6.0;ROW;Windows
id_39241;6.0;ROW;Windows
id_39256;6.0;ROW;Windows
id_39267;6.0;ROW;Unknown
id_3927;6.0;ROW;Mac
id_39286;6.0;EMEA;Windows
id_39400;6.0;America;Mac
id_39422;6.0;ROW;Windows
id_3944;6.0;ROW;Windows
id_3946;6.0;ROW;Unknown
id_39465;6.0;ROW;Windows
id_39472;6.0;America;Windows
id_39473;6.0;America;Windows
id_39480;6.0;EMEA;Windows
id_39520;6.0;America;Windows
id_39534;6.0;America;Windows
id_3959;6.0;ROW;Unknown
id_396;6.0;EMEA;Windows
id_39601;6.0;ROW;Unknown
id_39609;6.0;America;Windows
id_39636;6.0;ROW;Mac
id_39651;6.0;ROW;Windows
id_39672;6.0;ROW;Unknown
id_39676;6.0;ROW;Windows
id_39751;6.0;ROW;Unknown
id_39756;6.0;America;Mac
id_39794;6.0;ROW;Windows
id_39807;6.0;ROW;Windows
id_39809;6.0;ROW;Windows
id_39823;6.0;ROW;Windows
id_39867;6.0;America;Windows
id_3988;6.0;ROW;Unknown
id_39966;6.0;ROW;Mac
id_39980;6.0;ROW;Windows
id_39996;6.0;EMEA;Windows
id_40021;6.0;ROW;Windows
id_4006;6.0;EMEA;Mac
id_40077;6.0;America;Windows
id_4010;6.0;America;Windows
id_40119;6.0;ROW;Linux
id_4029;6.0;ROW;Windows
id_4042;6.0;ROW;Windows
id_406;6.0;ROW;Mac
id_4073;6.0;America;Windows
id_4119;6.0;America;Unknown
id_4120;6.0;America;Windows
id_4121;6.0;America;Windows
id_4152;6.0;ROW;Windows
id_4163;6.0;ROW;Windows
id_4170;6.0;ROW;Windows
id_4204;6.0;America;Unknown
id_4268;6.0;EMEA;Unknown
id_427;6.0;ROW;Windows
id_4277;6.0;EMEA;Windows
id_4279;6.0;ROW;Windows
id_428;6.0;ROW;Mac
id_4281;6.0;ROW;Windows
id_4329;6.0;ROW;Unknown
id_4402;6.0;ROW;Windows
id_4408;6.0;ROW;Mac
id_442;6.0;ROW;Windows
id_443;6.0;ROW;Mac
id_4449;6.0;ROW;Windows
id_445;6.0;ROW;Mac
id_4452;6.0;ROW;Windows
id_446;6.0;ROW;Mac
id_4460;6.0;ROW;Unknown
id_4466;6.0;America;Windows
id_447;6.0;ROW;Mac
id_449;6.0;ROW;Windows
id_450;6.0;ROW;Windows
id_451;6.0;ROW;Mac
id_4542;6.0;ROW;Windows
id_456;6.0;ROW;Mac
id_457;6.0;ROW;Windows
id_4574;6.0;ROW;Windows
id_4576;6.0;America;Windows
id_471;6.0;ROW;Linux
id_4712;6.0;ROW;Windows
id_4718;6.0;ROW;Windows
id_4785;6.0;ROW;Windows
id_4807;6.0;America;Mac
id_4817;6.0;ROW;Windows
id_4844;6.0;ROW;Windows
id_4848;6.0;America;Windows
id_4851;6.0;ROW;Unknown
id_4870;6.0;ROW;Windows
id_4872;6.0;ROW;Windows
id_4941;6.0;ROW;Windows
id_4948;6.0;America;Windows
id_4999;6.0;ROW;Windows
id_5012;6.0;EMEA;Mac
id_5035;6.0;America;Mac
id_5039;6.0;ROW;Windows
id_5126;6.0;ROW;Windows
id_5140;6.0;America;Windows
id_5161;6.0;ROW;Unknown
id_5184;6.0;America;Windows
id_520;6.0;EMEA;Windows
id_531;6.0;ROW;Unknown
id_5320;6.0;ROW;Windows
id_5328;6.0;ROW;Unknown
id_5345;6.0;ROW;Windows
id_5376;6.0;ROW;Unknown
id_5390;6.0;ROW;Windows
id_5391;6.0;ROW;Windows
id_5412;6.0;EMEA;Linux
id_5420;6.0;America;Windows
id_5422;6.0;ROW;Linux
id_5432;6.0;ROW;Windows
id_5497;6.0;America;Windows
id_5505;6.0;America;Windows
id_5564;6.0;ROW;Windows
id_5573;6.0;ROW;Windows
id_5607;6.0;ROW;Linux
id_5612;6.0;ROW;Windows
id_5620;6.0;ROW;Windows
id_5627;6.0;ROW;Windows
id_5739;6.0;ROW;Unknown
id_5758;6.0;ROW;Windows
id_5807;6.0;ROW;Windows
id_5846;6.0;ROW;Windows
id_5889;6.0;EMEA;Windows
id_5937;6.0;ROW;Unknown
id_5938;6.0;ROW;Unknown
id_5967;6.0;America;Windows
id_5981;6.0;ROW;Unknown
id_5983;6.0;ROW;Windows
id_5985;6.0;EMEA;Windows
id_61;6.0;ROW;Windows
id_6100;6.0;ROW;Windows
id_6137;6.0;America;Windows
id_6139;6.0;ROW;Mac
id_6156;6.0;ROW;Windows
id_6243;6.0;ROW;Mac
id_6256;6.0;America;Windows
id_6258;6.0;EMEA;Windows
id_63;6.0;America;Windows
id_6302;6.0;America;Windows
id_6318;6.0;America;Windows
id_6334;6.0;ROW;Windows
id_6380;6.0;ROW;Mac
id_6396;6.0;ROW;Unknown
id_6402;6.0;America;Mac
id_6422;6.0;EMEA;Windows
id_6453;6.0;EMEA;Mac
id_6467;6.0;ROW;Linux
id_6470;6.0;ROW;Mac
id_6485;6.0;EMEA;Mac
id_6486;6.0;EMEA;Windows
id_6535;6.0;ROW;Windows
id_6536;6.0;ROW;Windows
id_6540;6.0;EMEA;Mac
id_6545;6.0;ROW;Unknown
id_6613;6.0;ROW;Windows
id_6630;6.0;ROW;Windows
id_6665;6.0;ROW;Mac
id_6676;6.0;ROW;Unknown
id_6698;6.0;ROW;Windows
id_6700;6.0;ROW;Windows
id_6701;6.0;ROW;Windows
id_6733;6.0;America;Mac
id_6747;6.0;ROW;Unknown
id_675;6.0;ROW;Unknown
id_6751;6.0;EMEA;Mac
id_6755;6.0;America;Mac
id_6789;6.0;ROW;Windows
id_6822;6.0;ROW;Windows
id_6825;6.0;EMEA;Windows
id_6834;6.0;ROW;Linux
id_6851;6.0;ROW;Windows
id_6892;6.0;ROW;Unknown
id_69;6.0;EMEA;Mac
id_6925;6.0;ROW;Unknown
id_6953;6.0;ROW;Windows
id_6966;6.0;ROW;Linux
id_6992;6.0;ROW;Mac
id_7003;6.0;EMEA;Windows
id_7012;6.0;ROW;Unknown
id_7016;6.0;EMEA;Windows
id_7018;6.0;ROW;Windows
id_7051;6.0;ROW;Windows
id_7067;6.0;EMEA;Mac
id_7094;6.0;EMEA;Windows
id_7096;6.0;EMEA;Windows
id_7119;6.0;ROW;Unknown
id_7123;6.0;ROW;Windows
id_7147;6.0;America;Windows
id_7158;6.0;ROW;Windows
id_7167;6.0;EMEA;Windows
id_7174;6.0;America;Windows
id_7181;6.0;ROW;Windows
id_7190;6.0;America;Windows
id_7204;6.0;EMEA;Mac
id_7216;6.0;EMEA;Mac
id_7227;6.0;ROW;Windows
id_7300;6.0;EMEA;Windows
id_7317;6.0;ROW;Windows
id_7318;6.0;EMEA;Linux
id_7419;6.0;EMEA;Mac
id_7433;6.0;EMEA;Windows
id_7437;6.0;America;Windows
id_7453;6.0;ROW;Windows
id_7502;6.0;EMEA;Mac
id_7504;6.0;America;Windows
id_7549;6.0;EMEA;Mac
id_7588;6.0;ROW;Windows
id_7602;6.0;ROW;Windows
id_7628;6.0;America;Windows
id_7639;6.0;EMEA;Mac
id_7647;6.0;America;Mac
id_7649;6.0;America;Windows
id_7739;6.0;ROW;Unknown
id_7754;6.0;ROW;Windows
id_7767;6.0;ROW;Windows
id_7779;6.0;ROW;Windows
id_7795;6.0;EMEA;Unknown
id_7801;6.0;ROW;Windows
id_7804;6.0;America;Windows
id_7813;6.0;ROW;Mac
id_7816;6.0;ROW;Windows
id_7878;6.0;America;Windows
id_7887;6.0;EMEA;Windows
id_7889;6.0;EMEA;Mac
id_7893;6.0;America;Unknown
id_7984;6.0;EMEA;Mac
id_8028;6.0;ROW;Windows
id_8083;6.0;ROW;Windows
id_8129;6.0;ROW;Linux
id_8150;6.0;America;Windows
id_8194;6.0;America;Windows
id_8202;6.0;ROW;Windows
id_8232;6.0;EMEA;Windows
id_8246;6.0;ROW;Mac
id_8257;6.0;ROW;Unknown
id_8266;6.0;ROW;Windows
id_8275;6.0;EMEA;Windows
id_8300;6.0;ROW;Unknown
id_8303;6.0;America;Mac
id_8315;6.0;EMEA;Mac
id_8320;6.0;ROW;Windows
id_8377;6.0;America;Unknown
id_8410;6.0;ROW;Windows
id_8468;6.0;ROW;Windows
id_8472;6.0;America;Windows
id_8474;6.0;ROW;Windows
id_8502;6.0;ROW;Windows
id_8544;6.0;ROW;Mac
id_857;6.0;ROW;Windows
id_858;6.0;ROW;Unknown
id_8588;6.0;ROW;Windows
id_861;6.0;ROW;Windows
id_8635;6.0;ROW;Windows
id_8676;6.0;ROW;Windows
id_8688;6.0;ROW;Windows
id_8697;6.0;ROW;Windows
id_8720;6.0;ROW;Windows
id_8754;6.0;ROW;Mac
id_8801;6.0;ROW;Windows
id_8817;6.0;ROW;Windows
id_8821;6.0;EMEA;Mac
id_8866;6.0;America;Windows
id_8908;6.0;America;Mac
id_8910;6.0;America;Windows
id_8918;6.0;America;Unknown
id_8927;6.0;ROW;Windows
id_8982;6.0;EMEA;Windows
id_8983;6.0;ROW;Unknown
id_8988;6.0;ROW;Linux
id_9005;6.0;EMEA;Mac
id_9047;6.0;America;Windows
id_9149;6.0;EMEA;Mac
id_9151;6.0;America;Mac
id_9153;6.0;ROW;Windows
id_9184;6.0;America;Windows
id_9199;6.0;ROW;Mac
id_9209;6.0;EMEA;Windows
id_9310;6.0;ROW;Windows
id_932;6.0;ROW;Windows
id_9325;6.0;America;Windows
id_9338;6.0;ROW;Unknown
id_9344;6.0;ROW;Windows
id_9370;6.0;America;Windows
id_9405;6.0;America;Mac
id_9440;6.0;EMEA;Mac
id_9452;6.0;America;Windows
id_9500;6.0;America;Windows
id_9507;6.0;ROW;Windows
id_9592;6.0;ROW;Windows
id_9627;6.0;America;Windows
id_9643;6.0;ROW;Windows
id_965;6.0;America;Windows
id_9678;6.0;ROW;Windows
id_9688;6.0;ROW;Windows
id_9710;6.0;ROW;Unknown
id_9724;6.0;ROW;Windows
id_9755;6.0;EMEA;Windows
id_9828;6.0;ROW;Windows
id_9829;6.0;ROW;Windows
id_985;6.0;EMEA;Unknown
id_9873;6.0;EMEA;Windows
id_9883;6.0;ROW;Windows
id_9907;6.0;America;Unknown
id_9913;6.0;America;Windows
