id;activity_month;registration_month;region;operating_system
id_19028;3.0;3.0;ROW;Windows
id_19039;3.0;3.0;EMEA;Windows
id_19048;3.0;2.0;EMEA;Mac
id_19051;3.0;3.0;ROW;Windows
id_19053;3.0;3.0;ROW;Unknown
id_19071;3.0;3.0;ROW;Windows
id_19079;3.0;2.0;EMEA;Windows
id_19096;3.0;3.0;EMEA;Windows
id_19105;3.0;3.0;ROW;Windows
id_19114;3.0;2.0;ROW;Unknown
id_19132;3.0;2.0;ROW;Windows
id_19142;3.0;3.0;ROW;Windows
id_19143;3.0;1.0;EMEA;Windows
id_19157;3.0;1.0;America;Windows
id_19173;3.0;3.0;ROW;Windows
id_19184;3.0;3.0;America;Mac
id_19188;3.0;3.0;EMEA;Windows
id_19189;3.0;3.0;EMEA;Unknown
id_19219;3.0;2.0;EMEA;Windows
id_19245;3.0;3.0;America;Unknown
id_19260;3.0;3.0;ROW;Windows
id_19267;3.0;3.0;ROW;Windows
id_19269;3.0;3.0;ROW;Windows
id_19279;3.0;2.0;EMEA;Unknown
id_19301;3.0;2.0;EMEA;Windows
id_19330;3.0;3.0;ROW;Windows
id_19331;3.0;3.0;America;Unknown
id_19346;3.0;3.0;EMEA;Windows
id_19362;3.0;3.0;ROW;Windows
id_19391;3.0;3.0;ROW;Unknown
id_19404;3.0;2.0;America;Mac
id_19408;3.0;2.0;ROW;Windows
id_19412;3.0;2.0;ROW;Windows
id_19423;3.0;3.0;EMEA;Unknown
id_19425;3.0;1.0;ROW;Windows
id_19434;3.0;3.0;America;Windows
id_19438;3.0;2.0;America;Mac
id_19508;3.0;3.0;ROW;Unknown
id_19515;3.0;3.0;ROW;Windows
id_19529;3.0;2.0;ROW;Unknown
id_19575;3.0;3.0;America;Mac
id_19585;3.0;1.0;America;Windows
id_19595;3.0;3.0;America;Windows
id_19602;3.0;1.0;America;Mac
id_19606;3.0;1.0;America;Windows
id_19651;3.0;3.0;ROW;Windows
id_19654;3.0;3.0;ROW;Windows
id_19681;3.0;1.0;America;Unknown
id_19695;3.0;3.0;ROW;Windows
id_19697;3.0;2.0;ROW;Mac
id_19699;3.0;2.0;ROW;Windows
id_19708;3.0;3.0;America;Windows
id_19710;3.0;2.0;America;Mac
id_19762;3.0;3.0;EMEA;Linux
id_19763;3.0;3.0;ROW;Windows
id_19773;3.0;1.0;EMEA;Mac
id_19775;3.0;3.0;ROW;Windows
id_19806;3.0;3.0;America;Windows
id_19814;3.0;2.0;America;Windows
id_19840;3.0;3.0;ROW;Windows
id_19870;3.0;3.0;America;Windows
id_19881;3.0;3.0;ROW;Windows
id_19895;3.0;3.0;ROW;Windows
id_19900;3.0;3.0;ROW;Windows
id_19902;3.0;2.0;ROW;Windows
id_19909;3.0;3.0;ROW;Mac
id_19924;3.0;3.0;ROW;Windows
id_19926;3.0;3.0;EMEA;Windows
id_19940;3.0;3.0;America;Windows
id_19945;3.0;2.0;America;Windows
id_19954;3.0;2.0;EMEA;Mac
id_19971;3.0;3.0;EMEA;Mac
id_19985;3.0;3.0;America;Mac
id_19992;3.0;3.0;America;Windows
id_20020;3.0;1.0;ROW;Linux
id_20026;3.0;2.0;ROW;Unknown
id_20060;3.0;3.0;EMEA;Windows
id_20063;3.0;2.0;EMEA;Windows
id_20075;3.0;3.0;America;Windows
id_20088;3.0;2.0;EMEA;Windows
id_20130;3.0;2.0;EMEA;Windows
id_20131;3.0;2.0;EMEA;Windows
id_20135;3.0;1.0;America;Unknown
id_20164;3.0;1.0;EMEA;Windows
id_20171;3.0;3.0;America;Windows
id_20182;3.0;3.0;EMEA;Windows
id_20196;3.0;2.0;America;Windows
id_20211;3.0;1.0;EMEA;Linux
id_20224;3.0;2.0;ROW;Windows
id_20232;3.0;2.0;ROW;Windows
id_20234;3.0;3.0;ROW;Linux
id_20235;3.0;2.0;America;Windows
id_20250;3.0;3.0;America;Mac
id_20258;3.0;3.0;America;Mac
id_20272;3.0;3.0;EMEA;Windows
id_20284;3.0;3.0;America;Mac
id_20285;3.0;1.0;EMEA;Unknown
id_20286;3.0;2.0;EMEA;Mac
id_20297;3.0;3.0;ROW;Windows
id_20313;3.0;3.0;ROW;Windows
id_20326;3.0;1.0;ROW;Unknown
id_20334;3.0;3.0;ROW;Windows
id_20354;3.0;2.0;ROW;Windows
id_20362;3.0;3.0;ROW;Windows
id_20374;3.0;2.0;EMEA;Windows
id_20378;3.0;3.0;America;Mac
id_20386;3.0;1.0;ROW;Unknown
id_20411;3.0;3.0;ROW;Windows
id_20423;3.0;3.0;America;Windows
id_20424;3.0;3.0;ROW;Windows
id_20428;3.0;2.0;ROW;Unknown
id_20439;3.0;2.0;ROW;Windows
id_20444;3.0;3.0;ROW;Mac
id_20451;3.0;2.0;EMEA;Windows
id_20453;3.0;3.0;EMEA;Windows
id_20473;3.0;3.0;America;Mac
id_20475;3.0;2.0;America;Unknown
id_20481;3.0;3.0;EMEA;Windows
id_20505;3.0;3.0;ROW;Windows
id_20518;3.0;2.0;America;Windows
id_20537;3.0;3.0;ROW;Windows
id_20539;3.0;2.0;EMEA;Windows
id_20572;3.0;2.0;ROW;Unknown
id_20585;3.0;2.0;America;Windows
id_20623;3.0;3.0;ROW;Windows
id_20643;3.0;3.0;EMEA;Mac
id_20658;3.0;2.0;ROW;Windows
id_20684;3.0;3.0;ROW;Mac
id_20691;3.0;2.0;ROW;Mac
id_20696;3.0;2.0;ROW;Windows
id_20709;3.0;3.0;EMEA;Windows
id_20713;3.0;2.0;EMEA;Unknown
id_20740;3.0;3.0;America;Windows
id_20759;3.0;1.0;ROW;Windows
id_20775;3.0;3.0;ROW;Windows
id_20797;3.0;3.0;ROW;Windows
id_20809;3.0;3.0;ROW;Windows
id_20826;3.0;1.0;ROW;Unknown
id_20827;3.0;2.0;ROW;Windows
id_20846;3.0;3.0;America;Unknown
id_20850;3.0;3.0;EMEA;Mac
id_20852;3.0;2.0;EMEA;Mac
id_20857;3.0;1.0;ROW;Windows
id_20858;3.0;1.0;ROW;Unknown
id_20863;3.0;3.0;ROW;Windows
id_20888;3.0;2.0;ROW;Mac
id_20896;3.0;3.0;America;Mac
id_20900;3.0;3.0;ROW;Unknown
id_20918;3.0;3.0;ROW;Windows
id_20970;3.0;3.0;ROW;Mac
id_20971;3.0;3.0;ROW;Windows
id_20972;3.0;3.0;ROW;Windows
id_21013;3.0;3.0;ROW;Windows
id_21024;3.0;3.0;EMEA;Windows
id_21032;3.0;1.0;EMEA;Mac
id_21039;3.0;1.0;America;Windows
id_21040;3.0;3.0;ROW;Mac
id_21053;3.0;2.0;ROW;Windows
id_21056;3.0;2.0;ROW;Windows
id_21062;3.0;2.0;EMEA;Mac
id_21072;3.0;3.0;ROW;Windows
id_21107;3.0;3.0;ROW;Windows
id_21135;3.0;3.0;America;Windows
id_21154;3.0;2.0;EMEA;Windows
id_21164;3.0;3.0;ROW;Windows
id_21183;3.0;3.0;America;Unknown
id_21201;3.0;1.0;America;Windows
id_21237;3.0;2.0;ROW;Unknown
id_21243;3.0;2.0;ROW;Windows
id_21270;3.0;3.0;ROW;Windows
id_21287;3.0;2.0;EMEA;Windows
id_21296;3.0;3.0;ROW;Windows
id_21315;3.0;1.0;America;Windows
id_21322;3.0;3.0;ROW;Windows
id_21346;3.0;3.0;EMEA;Windows
id_21357;3.0;1.0;ROW;Windows
id_21386;3.0;1.0;ROW;Windows
id_21429;3.0;2.0;ROW;Windows
id_21446;3.0;3.0;ROW;Windows
id_21463;3.0;1.0;ROW;Unknown
id_21473;3.0;1.0;America;Unknown
id_21481;3.0;2.0;ROW;Mac
id_21500;3.0;1.0;America;Windows
id_21504;3.0;3.0;ROW;Windows
id_21544;3.0;1.0;EMEA;Mac
id_21567;3.0;1.0;America;Unknown
id_21568;3.0;3.0;America;Windows
id_21576;3.0;1.0;ROW;Windows
id_21578;3.0;1.0;America;Windows
id_21580;3.0;3.0;ROW;Windows
id_21591;3.0;3.0;ROW;Windows
id_21592;3.0;1.0;EMEA;Unknown
id_21602;3.0;1.0;America;Windows
id_21603;3.0;2.0;America;Windows
id_21621;3.0;3.0;ROW;Unknown
id_21628;3.0;1.0;EMEA;Unknown
id_21666;3.0;1.0;America;Unknown
id_21675;3.0;3.0;EMEA;Windows
id_21699;3.0;2.0;ROW;Windows
id_21709;3.0;2.0;ROW;Unknown
id_21720;3.0;1.0;ROW;Unknown
id_21735;3.0;1.0;America;Unknown
id_21795;3.0;3.0;America;Unknown
id_21822;3.0;3.0;ROW;Windows
id_21862;3.0;3.0;America;Windows
id_21866;3.0;1.0;America;Windows
id_21874;3.0;1.0;America;Windows
id_21875;3.0;3.0;America;Windows
id_21882;3.0;3.0;America;Mac
id_21886;3.0;3.0;ROW;Windows
id_21893;3.0;3.0;EMEA;Windows
id_21908;3.0;1.0;America;Unknown
id_21921;3.0;3.0;ROW;Windows
id_21924;3.0;3.0;EMEA;Windows
id_21927;3.0;2.0;America;Unknown
id_21939;3.0;3.0;America;Windows
id_21977;3.0;1.0;EMEA;Windows
id_21992;3.0;1.0;ROW;Unknown
id_21995;3.0;2.0;America;Mac
id_22012;3.0;2.0;ROW;Windows
id_22016;3.0;1.0;ROW;Windows
id_22019;3.0;3.0;ROW;Windows
id_22031;3.0;3.0;EMEA;Windows
id_22038;3.0;3.0;America;Windows
id_22083;3.0;3.0;ROW;Windows
id_22087;3.0;3.0;EMEA;Windows
id_22097;3.0;3.0;EMEA;Windows
id_22147;3.0;3.0;America;Windows
id_22149;3.0;2.0;America;Mac
id_22173;3.0;1.0;ROW;Windows
id_22175;3.0;3.0;America;Windows
id_22188;3.0;2.0;EMEA;Mac
id_22232;3.0;3.0;ROW;Windows
id_22243;3.0;3.0;ROW;Unknown
id_22246;3.0;3.0;ROW;Windows
id_22257;3.0;3.0;ROW;Windows
id_22262;3.0;2.0;America;Windows
id_22300;3.0;3.0;ROW;Windows
id_22343;3.0;2.0;America;Linux
id_22363;3.0;1.0;EMEA;Unknown
id_22372;3.0;3.0;EMEA;Windows
id_22406;3.0;3.0;ROW;Windows
id_22434;3.0;1.0;ROW;Unknown
id_22437;3.0;3.0;ROW;Unknown
id_22445;3.0;3.0;ROW;Windows
id_22453;3.0;3.0;America;Windows
id_22471;3.0;3.0;EMEA;Windows
id_22474;3.0;3.0;EMEA;Windows
id_22481;3.0;1.0;EMEA;Unknown
id_22482;3.0;3.0;EMEA;Mac
id_22487;3.0;3.0;America;Windows
id_22508;3.0;2.0;ROW;Windows
id_22511;3.0;2.0;ROW;Windows
id_22520;3.0;3.0;ROW;Unknown
id_22533;3.0;3.0;ROW;Windows
id_22536;3.0;2.0;America;Windows
id_22543;3.0;1.0;America;Mac
id_22547;3.0;2.0;ROW;Windows
id_22559;3.0;3.0;America;Mac
id_22578;3.0;3.0;EMEA;Mac
id_22583;3.0;3.0;ROW;Unknown
id_22591;3.0;3.0;EMEA;Mac
id_22611;3.0;1.0;ROW;Windows
id_22628;3.0;2.0;America;Windows
id_22636;3.0;1.0;America;Mac
id_22640;3.0;3.0;ROW;Windows
id_22675;3.0;2.0;ROW;Unknown
id_22681;3.0;3.0;EMEA;Windows
id_22701;3.0;1.0;America;Windows
id_22711;3.0;3.0;America;Mac
id_22722;3.0;3.0;America;Mac
id_22734;3.0;1.0;America;Unknown
id_22746;3.0;3.0;America;Windows
id_22763;3.0;3.0;ROW;Mac
id_22784;3.0;1.0;America;Unknown
id_22815;3.0;2.0;America;Unknown
id_22816;3.0;2.0;EMEA;Windows
id_22882;3.0;1.0;America;Unknown
id_22901;3.0;1.0;America;Mac
id_22903;3.0;3.0;ROW;Windows
id_22905;3.0;3.0;ROW;Windows
id_22912;3.0;3.0;America;Windows
id_22915;3.0;2.0;America;Mac
id_22947;3.0;3.0;America;Windows
id_22957;3.0;1.0;America;Unknown
id_22983;3.0;3.0;EMEA;Windows
id_22986;3.0;3.0;America;Mac
id_23005;3.0;3.0;ROW;Windows
id_23050;3.0;3.0;EMEA;Windows
id_23096;3.0;3.0;ROW;Windows
id_23104;3.0;1.0;ROW;Unknown
id_23169;3.0;1.0;America;Mac
id_23179;3.0;2.0;ROW;Unknown
id_23194;3.0;3.0;America;Windows
id_23229;3.0;2.0;America;Windows
id_23249;3.0;3.0;EMEA;Mac
id_23263;3.0;1.0;EMEA;Mac
id_23272;3.0;3.0;ROW;Windows
id_23334;3.0;3.0;America;Windows
id_23349;3.0;2.0;America;Unknown
id_23365;3.0;2.0;America;Mac
id_23389;3.0;2.0;America;Windows
id_23407;3.0;3.0;ROW;Windows
id_23431;3.0;3.0;ROW;Windows
id_23446;3.0;1.0;America;Mac
id_23461;3.0;3.0;America;Mac
id_23488;3.0;2.0;America;Unknown
id_23503;3.0;2.0;America;Windows
id_23506;3.0;3.0;America;Windows
id_23514;3.0;1.0;America;Mac
id_23529;3.0;1.0;America;Windows
id_23535;3.0;3.0;America;Windows
id_23568;3.0;2.0;ROW;Windows
id_23586;3.0;3.0;EMEA;Mac
id_23609;3.0;3.0;ROW;Windows
id_23630;3.0;2.0;EMEA;Unknown
id_23638;3.0;2.0;ROW;Unknown
id_23683;3.0;3.0;ROW;Windows
id_23750;3.0;1.0;EMEA;Windows
id_23752;3.0;1.0;ROW;Unknown
id_23762;3.0;3.0;ROW;Windows
id_23778;3.0;3.0;ROW;Windows
id_23783;3.0;2.0;ROW;Windows
id_23789;3.0;3.0;ROW;Windows
id_23797;3.0;3.0;EMEA;Windows
id_23803;3.0;2.0;ROW;Windows
id_23829;3.0;3.0;America;Windows
id_23849;3.0;3.0;ROW;Windows
id_23851;3.0;3.0;ROW;Windows
id_23853;3.0;2.0;ROW;Windows
id_23858;3.0;3.0;ROW;Windows
id_23889;3.0;3.0;America;Windows
id_23892;3.0;3.0;EMEA;Windows
id_23922;3.0;1.0;America;Unknown
id_23929;3.0;2.0;America;Windows
id_23936;3.0;3.0;EMEA;Mac
id_23946;3.0;3.0;America;Windows
id_23964;3.0;3.0;America;Windows
id_24007;3.0;3.0;ROW;Windows
id_24012;3.0;3.0;ROW;Windows
id_24016;3.0;2.0;EMEA;Windows
id_24018;3.0;3.0;ROW;Windows
id_24029;3.0;2.0;America;Mac
id_24032;3.0;3.0;ROW;Windows
id_24054;3.0;2.0;EMEA;Mac
id_24084;3.0;3.0;EMEA;Windows
id_24114;3.0;3.0;EMEA;Windows
id_24118;3.0;2.0;ROW;Mac
id_24164;3.0;3.0;EMEA;Windows
id_24176;3.0;2.0;EMEA;Windows
id_24193;3.0;1.0;EMEA;Windows
id_24197;3.0;3.0;America;Windows
id_24198;3.0;2.0;EMEA;Windows
id_24199;3.0;2.0;EMEA;Windows
id_24210;3.0;3.0;EMEA;Windows
id_24233;3.0;1.0;EMEA;Windows
id_24270;3.0;1.0;EMEA;Unknown
id_24271;3.0;1.0;EMEA;Windows
id_24272;3.0;1.0;EMEA;Windows
id_24298;3.0;3.0;ROW;Windows
id_24314;3.0;2.0;ROW;Unknown
id_24335;3.0;2.0;ROW;Unknown
id_24337;3.0;2.0;EMEA;Mac
id_24349;3.0;2.0;ROW;Mac
id_24375;3.0;1.0;EMEA;Mac
id_24384;3.0;3.0;America;Windows
id_24392;3.0;3.0;ROW;Windows
id_24393;3.0;3.0;ROW;Unknown
id_24394;3.0;3.0;ROW;Unknown
id_24395;3.0;3.0;ROW;Unknown
id_24396;3.0;3.0;ROW;Unknown
id_24397;3.0;3.0;ROW;Unknown
id_24398;3.0;3.0;ROW;Unknown
id_24399;3.0;3.0;ROW;Windows
id_24405;3.0;2.0;ROW;Unknown
id_24441;3.0;3.0;ROW;Windows
id_24446;3.0;1.0;America;Windows
id_24449;3.0;2.0;ROW;Windows
id_24476;3.0;3.0;ROW;Windows
id_24483;3.0;3.0;ROW;Windows
id_24485;3.0;2.0;ROW;Mac
id_24486;3.0;3.0;ROW;Windows
id_24527;3.0;3.0;ROW;Windows
id_24533;3.0;1.0;America;Mac
id_24563;3.0;3.0;America;Mac
id_24589;3.0;3.0;ROW;Windows
id_24590;3.0;3.0;ROW;Windows
id_24600;3.0;3.0;ROW;Unknown
id_24636;3.0;2.0;ROW;Windows
id_24638;3.0;3.0;America;Mac
id_24646;3.0;3.0;ROW;Windows
id_24671;3.0;2.0;America;Mac
id_24687;3.0;2.0;ROW;Mac
id_24700;3.0;1.0;EMEA;Windows
id_24735;3.0;1.0;ROW;Unknown
id_24773;3.0;3.0;ROW;Windows
id_24774;3.0;1.0;America;Windows
id_24793;3.0;3.0;ROW;Windows
id_24806;3.0;3.0;ROW;Windows
id_24808;3.0;3.0;ROW;Unknown
id_24817;3.0;3.0;ROW;Unknown
id_24879;3.0;3.0;EMEA;Windows
id_24899;3.0;3.0;EMEA;Windows
id_24928;3.0;3.0;ROW;Windows
id_24981;3.0;2.0;EMEA;Windows
id_25084;3.0;3.0;America;Windows
id_25096;3.0;2.0;ROW;Windows
id_25099;3.0;2.0;EMEA;Mac
id_25102;3.0;2.0;ROW;Windows
id_25128;3.0;2.0;ROW;Windows
id_25140;3.0;3.0;ROW;Windows
id_25147;3.0;1.0;ROW;Windows
id_25149;3.0;3.0;ROW;Windows
id_25179;3.0;2.0;ROW;Windows
id_25198;3.0;3.0;ROW;Unknown
id_25203;3.0;3.0;EMEA;Mac
id_25251;3.0;3.0;ROW;Windows
id_25265;3.0;1.0;ROW;Windows
id_25286;3.0;3.0;EMEA;Windows
id_25297;3.0;3.0;ROW;Linux
id_25308;3.0;3.0;America;Windows
id_25339;3.0;3.0;ROW;Mac
id_25344;3.0;3.0;ROW;Windows
id_25372;3.0;2.0;ROW;Windows
id_25378;3.0;3.0;EMEA;Windows
id_25405;3.0;1.0;EMEA;Windows
id_25410;3.0;3.0;EMEA;Windows
id_25426;3.0;3.0;ROW;Windows
id_25450;3.0;2.0;America;Windows
id_25487;3.0;2.0;ROW;Windows
id_25493;3.0;3.0;America;Mac
id_25499;3.0;2.0;EMEA;Windows
id_25500;3.0;3.0;EMEA;Mac
id_25502;3.0;3.0;EMEA;Linux
id_25504;3.0;3.0;EMEA;Windows
id_25505;3.0;3.0;EMEA;Windows
id_25511;3.0;1.0;America;Mac
id_25532;3.0;3.0;ROW;Windows
id_25540;3.0;3.0;ROW;Windows
id_25567;3.0;2.0;EMEA;Windows
id_25571;3.0;2.0;EMEA;Windows
id_25601;3.0;3.0;America;Unknown
id_25608;3.0;3.0;EMEA;Windows
id_25629;3.0;2.0;EMEA;Unknown
id_25651;3.0;3.0;EMEA;Windows
id_25709;3.0;3.0;EMEA;Unknown
id_25753;3.0;3.0;ROW;Unknown
id_25754;3.0;3.0;ROW;Windows
id_25755;3.0;3.0;America;Windows
id_25763;3.0;3.0;EMEA;Windows
id_25769;3.0;3.0;ROW;Windows
id_25785;3.0;3.0;ROW;Windows
id_25792;3.0;1.0;America;Mac
id_25809;3.0;3.0;ROW;Unknown
id_25819;3.0;3.0;America;Mac
id_25830;3.0;3.0;America;Windows
id_25834;3.0;3.0;America;Windows
id_25835;3.0;3.0;America;Windows
id_25875;3.0;3.0;America;Unknown
id_25883;3.0;2.0;ROW;Unknown
id_25912;3.0;3.0;America;Unknown
id_25920;3.0;2.0;EMEA;Windows
id_25931;3.0;2.0;ROW;Windows
id_25934;3.0;2.0;ROW;Windows
id_25981;3.0;3.0;ROW;Mac
id_25991;3.0;1.0;America;Windows
id_26002;3.0;2.0;EMEA;Mac
id_26009;3.0;1.0;ROW;Unknown
id_26019;3.0;1.0;America;Unknown
id_26046;3.0;2.0;EMEA;Windows
id_26062;3.0;3.0;America;Unknown
id_26070;3.0;3.0;America;Windows
id_26087;3.0;3.0;America;Windows
id_26112;3.0;2.0;ROW;Windows
id_26113;3.0;2.0;EMEA;Mac
id_26121;3.0;1.0;ROW;Unknown
id_26127;3.0;2.0;ROW;Unknown
id_26138;3.0;3.0;America;Windows
id_26139;3.0;1.0;America;Windows
id_26155;3.0;3.0;EMEA;Windows
id_26162;3.0;3.0;EMEA;Windows
id_26172;3.0;1.0;EMEA;Windows
id_26183;3.0;3.0;ROW;Windows
id_26214;3.0;3.0;ROW;Unknown
id_26215;3.0;1.0;EMEA;Unknown
id_26236;3.0;2.0;EMEA;Windows
id_26239;3.0;3.0;America;Windows
id_26250;3.0;2.0;EMEA;Windows
id_26253;3.0;3.0;EMEA;Windows
id_26274;3.0;1.0;America;Windows
id_26275;3.0;1.0;ROW;Windows
id_26317;3.0;3.0;ROW;Windows
id_26319;3.0;1.0;ROW;Unknown
id_26328;3.0;2.0;ROW;Windows
id_26337;3.0;2.0;America;Mac
id_26341;3.0;2.0;ROW;Mac
id_26351;3.0;2.0;ROW;Mac
id_26355;3.0;3.0;ROW;Windows
id_26378;3.0;3.0;ROW;Windows
id_26389;3.0;3.0;EMEA;Windows
id_26417;3.0;2.0;ROW;Windows
id_26426;3.0;3.0;ROW;Mac
id_26435;3.0;1.0;ROW;Windows
id_26437;3.0;1.0;ROW;Windows
id_26448;3.0;2.0;America;Mac
id_26453;3.0;3.0;America;Windows
id_26489;3.0;3.0;America;Windows
id_26492;3.0;3.0;ROW;Windows
id_26499;3.0;1.0;EMEA;Windows
id_26510;3.0;3.0;America;Mac
id_26556;3.0;2.0;EMEA;Windows
id_26594;3.0;2.0;EMEA;Windows
id_26601;3.0;2.0;America;Windows
id_26603;3.0;3.0;America;Windows
id_26609;3.0;2.0;America;Windows
id_26611;3.0;1.0;ROW;Windows
id_26621;3.0;3.0;ROW;Windows
id_26682;3.0;3.0;America;Windows
id_26732;3.0;2.0;ROW;Windows
id_26738;3.0;2.0;ROW;Windows
id_26753;3.0;2.0;ROW;Mac
id_26766;3.0;1.0;ROW;Unknown
id_26830;3.0;1.0;ROW;Unknown
id_26843;3.0;3.0;ROW;Windows
id_26858;3.0;2.0;ROW;Unknown
id_26863;3.0;3.0;ROW;Windows
id_26874;3.0;1.0;ROW;Windows
id_26886;3.0;3.0;ROW;Windows
id_26887;3.0;3.0;America;Windows
id_26902;3.0;3.0;America;Windows
id_26907;3.0;2.0;ROW;Windows
id_26914;3.0;1.0;ROW;Unknown
id_26923;3.0;2.0;ROW;Windows
id_26953;3.0;3.0;ROW;Mac
id_26965;3.0;2.0;ROW;Windows
id_27006;3.0;2.0;ROW;Unknown
id_27007;3.0;3.0;ROW;Windows
id_27008;3.0;3.0;ROW;Windows
id_27037;3.0;3.0;ROW;Windows
id_27042;3.0;1.0;ROW;Unknown
id_27057;3.0;3.0;ROW;Windows
id_27067;3.0;3.0;EMEA;Mac
id_27075;3.0;3.0;ROW;Unknown
id_27126;3.0;3.0;ROW;Windows
id_27143;3.0;3.0;ROW;Windows
id_27169;3.0;2.0;America;Linux
id_27172;3.0;3.0;America;Mac
id_27180;3.0;2.0;America;Windows
id_27186;3.0;1.0;EMEA;Mac
id_27202;3.0;3.0;ROW;Windows
id_27203;3.0;2.0;America;Windows
id_27217;3.0;3.0;ROW;Windows
id_27227;3.0;3.0;America;Windows
id_27230;3.0;2.0;ROW;Unknown
id_27232;3.0;1.0;ROW;Unknown
id_27235;3.0;1.0;ROW;Windows
id_27245;3.0;3.0;ROW;Mac
id_27294;3.0;1.0;ROW;Unknown
id_27295;3.0;3.0;ROW;Windows
id_27310;3.0;3.0;ROW;Windows
id_27318;3.0;1.0;ROW;Windows
id_27348;3.0;3.0;America;Windows
id_27376;3.0;3.0;ROW;Windows
id_27384;3.0;3.0;ROW;Unknown
id_27411;3.0;2.0;ROW;Windows
id_27419;3.0;3.0;ROW;Windows
id_27421;3.0;1.0;ROW;Unknown
id_27431;3.0;3.0;EMEA;Windows
id_27443;3.0;3.0;ROW;Windows
id_27453;3.0;3.0;ROW;Windows
id_27498;3.0;3.0;ROW;Windows
id_27499;3.0;3.0;ROW;Mac
id_27518;3.0;3.0;America;Windows
id_27540;3.0;3.0;ROW;Windows
id_27541;3.0;3.0;ROW;Linux
id_27564;3.0;2.0;EMEA;Windows
id_27568;3.0;3.0;ROW;Windows
id_27593;3.0;2.0;ROW;Windows
id_27599;3.0;1.0;America;Windows
id_27607;3.0;1.0;ROW;Unknown
id_27611;3.0;1.0;ROW;Windows
id_27619;3.0;1.0;America;Windows
id_27633;3.0;3.0;ROW;Windows
id_27639;3.0;2.0;ROW;Windows
id_27648;3.0;2.0;America;Windows
id_27699;3.0;3.0;ROW;Windows
id_27702;3.0;2.0;ROW;Windows
id_27706;3.0;1.0;ROW;Unknown
id_27708;3.0;1.0;ROW;Windows
id_27739;3.0;3.0;ROW;Unknown
id_27789;3.0;3.0;ROW;Windows
id_27790;3.0;2.0;ROW;Windows
id_27800;3.0;2.0;America;Windows
id_27805;3.0;2.0;ROW;Windows
id_27809;3.0;3.0;America;Windows
id_27840;3.0;3.0;ROW;Windows
id_27853;3.0;1.0;America;Mac
id_27872;3.0;2.0;America;Windows
id_27876;3.0;2.0;America;Unknown
id_27913;3.0;2.0;America;Windows
id_27918;3.0;3.0;ROW;Unknown
id_27931;3.0;3.0;ROW;Windows
id_27940;3.0;2.0;EMEA;Windows
id_27951;3.0;3.0;ROW;Mac
id_27967;3.0;3.0;ROW;Windows
id_27972;3.0;2.0;ROW;Linux
id_27984;3.0;3.0;America;Windows
id_27988;3.0;2.0;America;Windows
id_28013;3.0;2.0;ROW;Windows
id_28037;3.0;3.0;ROW;Linux
id_28048;3.0;3.0;EMEA;Windows
id_28054;3.0;3.0;America;Mac
id_28060;3.0;3.0;EMEA;Mac
id_28068;3.0;3.0;America;Mac
id_28073;3.0;1.0;America;Windows
id_28092;3.0;1.0;ROW;Mac
id_28107;3.0;3.0;ROW;Windows
id_28113;3.0;3.0;EMEA;Windows
id_28117;3.0;3.0;ROW;Windows
id_28133;3.0;3.0;ROW;Unknown
id_28143;3.0;3.0;ROW;Windows
id_28149;3.0;1.0;America;Mac
id_28160;3.0;3.0;ROW;Windows
id_28174;3.0;3.0;ROW;Windows
id_28179;3.0;1.0;America;Windows
id_28185;3.0;1.0;ROW;Windows
id_28193;3.0;1.0;ROW;Unknown
id_28195;3.0;2.0;ROW;Mac
id_28205;3.0;3.0;ROW;Windows
id_28214;3.0;2.0;ROW;Windows
id_28217;3.0;1.0;ROW;Windows
id_28223;3.0;1.0;ROW;Unknown
id_28231;3.0;3.0;ROW;Windows
id_28240;3.0;2.0;ROW;Windows
id_28315;3.0;2.0;EMEA;Windows
id_28329;3.0;1.0;America;Windows
id_28348;3.0;3.0;America;Windows
id_28351;3.0;2.0;EMEA;Windows
id_28355;3.0;3.0;ROW;Windows
id_28377;3.0;3.0;EMEA;Windows
id_28383;3.0;3.0;EMEA;Windows
id_28398;3.0;3.0;America;Windows
id_28403;3.0;1.0;America;Windows
id_28418;3.0;1.0;America;Mac
id_28422;3.0;2.0;America;Windows
id_28432;3.0;3.0;ROW;Windows
id_28449;3.0;1.0;EMEA;Unknown
id_28455;3.0;3.0;America;Mac
id_28470;3.0;3.0;ROW;Windows
id_28477;3.0;2.0;America;Windows
id_28479;3.0;3.0;EMEA;Windows
id_28498;3.0;3.0;ROW;Windows
id_28531;3.0;3.0;EMEA;Windows
id_28536;3.0;3.0;EMEA;Windows
id_28539;3.0;3.0;EMEA;Unknown
id_28549;3.0;2.0;EMEA;Windows
id_28553;3.0;3.0;America;Windows
id_28566;3.0;2.0;ROW;Mac
id_28580;3.0;3.0;ROW;Mac
id_28603;3.0;2.0;ROW;Mac
id_28604;3.0;3.0;ROW;Unknown
id_28605;3.0;3.0;ROW;Windows
id_28612;3.0;2.0;ROW;Windows
id_28643;3.0;2.0;America;Unknown
id_28658;3.0;3.0;America;Windows
id_28671;3.0;3.0;ROW;Windows
id_28680;3.0;2.0;America;Windows
id_28706;3.0;1.0;ROW;Windows
id_28755;3.0;2.0;ROW;Windows
id_28772;3.0;3.0;EMEA;Mac
id_28777;3.0;2.0;EMEA;Mac
